lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
IXI552-Guys-1063	785.0	284.0	2002.0	1259.0	429.0	2870.0	3718.0	2993.0	947.0	5123.0	2267.0	2941.0	1713.0	2705.0	574.0	1200.0	1303.0	663.0	1212.0	982.0	3931.0	996.0	4946.0	3380.0	532.0	4451.0	6703.0	4503.0	3139.0	3627.0	198.0	395.0	394.0	2243.0	75339.2	1050636.0	1489295.72935
IXI553-IOP-1151	1116.0	508.0	2489.0	1553.0	448.0	3434.0	5794.0	3782.0	1015.0	5616.0	2477.0	3386.0	2167.0	3612.0	638.0	1476.0	2088.0	737.0	2037.0	1520.0	4340.0	1063.0	5943.0	4358.0	684.0	6648.0	7869.0	5943.0	4131.0	3805.0	268.0	600.0	485.0	2802.0	94810.8	1310541.0	1746356.48855
IXI554-Guys-1068	904.0	713.0	1969.0	1584.0	562.0	3062.0	4135.0	3214.0	1192.0	5501.0	2782.0	2969.0	2005.0	3089.0	689.0	1175.0	1475.0	648.0	1520.0	1356.0	3524.0	1014.0	4296.0	3847.0	1155.0	5720.0	6846.0	5880.0	3667.0	3397.0	204.0	485.0	379.0	2252.0	83204.4	1066046.0	1581321.13198
IXI555-Guys-1074	859.0	571.0	1602.0	1272.0	264.0	2551.0	3907.0	2887.0	711.0	4722.0	2232.0	2758.0	1727.0	3014.0	558.0	1326.0	1470.0	594.0	1123.0	1076.0	3822.0	778.0	4510.0	3331.0	922.0	4027.0	5539.0	5206.0	3348.0	3520.0	186.0	429.0	391.0	2260.0	73419.6	926935.0	1333278.30947
IXI556-HH-2452	1340.0	964.0	2367.0	1282.0	585.0	4056.0	4831.0	4021.0	1102.0	6041.0	2589.0	3009.0	1958.0	3894.0	645.0	1447.0	1505.0	851.0	1338.0	1025.0	4527.0	1511.0	5476.0	3944.0	1056.0	6371.0	7445.0	5646.0	3563.0	4668.0	259.0	404.0	346.0	2417.0	92473.2	1192311.0	1710923.65711
IXI558-Guys-1079	880.0	779.0	1821.0	1507.0	375.0	3069.0	4479.0	3630.0	925.0	4488.0	2665.0	3029.0	1787.0	2972.0	593.0	1319.0	1470.0	656.0	1174.0	1345.0	3654.0	910.0	4431.0	3796.0	998.0	5405.0	7226.0	5377.0	3583.0	3756.0	227.0	487.0	401.0	2407.0	81619.2	1053891.0	1469721.19519
IXI559-HH-2394	828.0	508.0	1519.0	1069.0	401.0	2562.0	3455.0	2517.0	752.0	4514.0	2151.0	2346.0	1586.0	2641.0	586.0	1111.0	1173.0	606.0	1245.0	1067.0	3266.0	945.0	3413.0	3152.0	637.0	4544.0	5690.0	4749.0	4165.0	3171.0	235.0	412.0	407.0	2061.0	69471.7	910147.0	1337536.25427
IXI560-Guys-1070	1166.0	680.0	2678.0	2068.0	455.0	3245.0	4792.0	3540.0	1215.0	5797.0	3001.0	3423.0	2363.0	3473.0	670.0	1408.0	1393.0	711.0	1236.0	1470.0	4997.0	1147.0	5448.0	4335.0	904.0	6427.0	7332.0	6245.0	4090.0	4086.0	266.0	501.0	444.0	2708.0	93704.0	1261298.0	1718558.43114
IXI561-IOP-1152	890.0	479.0	1921.0	1321.0	386.0	2335.0	3301.0	2304.0	670.0	4524.0	2053.0	2377.0	1317.0	2458.0	625.0	973.0	1291.0	610.0	1281.0	1222.0	3105.0	873.0	3723.0	2838.0	614.0	4308.0	6334.0	4574.0	3886.0	3581.0	231.0	428.0	437.0	2241.0	69499.1	981556.0	1274498.89516
IXI562-Guys-1131	972.0	592.0	2509.0	1171.0	595.0	3137.0	4116.0	3286.0	862.0	4332.0	2691.0	2602.0	2246.0	2783.0	767.0	1149.0	1528.0	725.0	1195.0	870.0	3983.0	1016.0	4743.0	3234.0	705.0	5154.0	7345.0	4918.0	3998.0	4621.0	245.0	477.0	489.0	2484.0	81539.0	1097135.0	1480710.55492
IXI563-IOP-1153	867.0	425.0	1743.0	1080.0	314.0	2807.0	3817.0	2262.0	708.0	4086.0	1662.0	2581.0	1640.0	2458.0	517.0	1043.0	1347.0	575.0	1131.0	1104.0	3281.0	833.0	4230.0	2947.0	528.0	5271.0	6560.0	4834.0	3528.0	4435.0	225.0	310.0	434.0	2013.0	71585.4	1042222.0	1398161.38114
IXI565-HH-2534	1029.0	690.0	1896.0	1453.0	544.0	2841.0	4302.0	2774.0	1134.0	5104.0	2438.0	3151.0	1570.0	3069.0	670.0	1487.0	1753.0	694.0	1380.0	1205.0	4045.0	1336.0	4499.0	3937.0	995.0	4891.0	7774.0	4736.0	3689.0	3852.0	227.0	481.0	399.0	2913.0	82949.9	1139481.0	1644213.04479
IXI566-HH-2535	691.0	463.0	1885.0	1358.0	394.0	2816.0	3226.0	2538.0	1009.0	4723.0	2263.0	3402.0	1506.0	2492.0	606.0	1077.0	1531.0	664.0	1207.0	1303.0	3696.0	904.0	4173.0	3844.0	667.0	4848.0	5684.0	5205.0	3698.0	3757.0	208.0	432.0	511.0	2262.0	75018.1	1008609.0	1357572.54144
IXI567-HH-2536	914.0	384.0	2220.0	1263.0	415.0	3138.0	4391.0	2898.0	798.0	4821.0	2501.0	2291.0	1713.0	3111.0	586.0	1331.0	1640.0	660.0	1499.0	1089.0	3710.0	755.0	4052.0	3604.0	630.0	5196.0	6569.0	4818.0	3580.0	3451.0	228.0	385.0	374.0	2380.0	77369.2	1063685.0	1540753.53299
IXI568-HH-2607	647.0	513.0	1850.0	1205.0	383.0	2946.0	3470.0	3407.0	677.0	4870.0	2501.0	2387.0	1823.0	2255.0	593.0	1062.0	1454.0	573.0	1153.0	897.0	2904.0	932.0	3878.0	3048.0	655.0	4932.0	6491.0	4517.0	2895.0	2865.0	285.0	412.0	391.0	2184.0	71053.0	964036.0	1327050.75992
IXI569-Guys-1101	1177.0	1000.0	2570.0	2000.0	492.0	3369.0	5752.0	4129.0	1245.0	5590.0	3256.0	3687.0	2195.0	3226.0	657.0	1419.0	1787.0	955.0	1468.0	1881.0	4493.0	1479.0	5721.0	4333.0	1285.0	7057.0	7041.0	5999.0	3442.0	4129.0	304.0	432.0	474.0	2480.0	96521.4	1280853.0	1797443.65618
IXI571-IOP-1154	635.0	403.0	1717.0	1295.0	421.0	2863.0	4741.0	2895.0	749.0	4499.0	2208.0	3198.0	1732.0	2460.0	629.0	1127.0	1582.0	699.0	1372.0	1247.0	3756.0	766.0	3911.0	3348.0	554.0	5536.0	6210.0	5613.0	3461.0	3527.0	223.0	465.0	446.0	2111.0	76399.9	1058542.0	1454702.58805
IXI572-HH-2605	999.0	634.0	2180.0	1347.0	315.0	3287.0	4596.0	3499.0	989.0	5928.0	2353.0	2830.0	1915.0	2991.0	714.0	1192.0	1380.0	639.0	1061.0	1332.0	3616.0	1289.0	4419.0	3569.0	556.0	5735.0	5721.0	5334.0	3566.0	3085.0	243.0	438.0	373.0	2212.0	80327.2	1027815.0	1396217.59331
IXI573-IOP-1155	931.0	366.0	1495.0	965.0	410.0	2514.0	3879.0	3408.0	566.0	4322.0	1749.0	2343.0	1672.0	2759.0	546.0	1061.0	1222.0	440.0	1035.0	879.0	3288.0	602.0	3805.0	2936.0	480.0	3929.0	5879.0	4329.0	3235.0	2721.0	184.0	306.0	345.0	1996.0	66593.6	953216.0	1289195.19355
IXI574-IOP-1156	1029.0	561.0	2166.0	1052.0	469.0	2944.0	3989.0	2603.0	890.0	4356.0	2184.0	2295.0	1774.0	2575.0	627.0	1087.0	1370.0	530.0	1258.0	967.0	3882.0	1059.0	4549.0	3402.0	590.0	5167.0	6761.0	4772.0	4128.0	5363.0	239.0	426.0	630.0	2425.0	78113.8	1076949.0	1503900.53768
IXI575-HH-2658	1023.0	527.0	2198.0	1638.0	502.0	3114.0	4650.0	3295.0	840.0	5215.0	2186.0	3496.0	1829.0	2893.0	637.0	1273.0	1197.0	554.0	1003.0	1460.0	3688.0	985.0	4373.0	3558.0	597.0	5503.0	5976.0	5182.0	3521.0	3683.0	218.0	529.0	413.0	1899.0	79650.3	1023765.0	1029595.38742
IXI576-Guys-1077	899.0	607.0	1827.0	1365.0	378.0	3123.0	4316.0	3046.0	787.0	5403.0	2203.0	2925.0	1715.0	2944.0	548.0	1341.0	1626.0	664.0	1093.0	1489.0	3901.0	980.0	3935.0	3616.0	754.0	5086.0	6159.0	4577.0	3387.0	4070.0	216.0	384.0	396.0	2282.0	78043.2	1003227.0	1348458.98495
IXI577-HH-2661	1226.0	521.0	2329.0	1418.0	475.0	3126.0	3592.0	3091.0	657.0	4305.0	2198.0	2036.0	1619.0	2724.0	578.0	1529.0	1467.0	622.0	1011.0	1118.0	3987.0	1057.0	4980.0	3106.0	827.0	5095.0	7099.0	5135.0	3531.0	3592.0	287.0	454.0	441.0	2416.0	77637.4	1015063.0	1463574.57596
IXI578-Guys-1078	766.0	515.0	2116.0	1779.0	435.0	2784.0	3379.0	2869.0	1152.0	5031.0	3120.0	3479.0	2253.0	2903.0	721.0	1329.0	1709.0	828.0	1469.0	1877.0	3786.0	1216.0	4725.0	3687.0	797.0	5654.0	8248.0	5497.0	4107.0	4708.0	245.0	447.0	398.0	2343.0	86364.5	1202204.0	1655264.92168
IXI579-Guys-1126	1167.0	539.0	2376.0	1249.0	379.0	3088.0	4121.0	3471.0	1048.0	3945.0	2720.0	2496.0	1851.0	3501.0	730.0	1420.0	1502.0	758.0	1328.0	986.0	3851.0	1038.0	4382.0	4089.0	891.0	6196.0	7190.0	5161.0	4161.0	3941.0	275.0	451.0	344.0	2246.0	82888.8	1115416.0	1526862.89994
IXI582-Guys-1127	1103.0	545.0	1729.0	1604.0	364.0	3510.0	5243.0	4009.0	1279.0	5537.0	2986.0	3219.0	2084.0	3615.0	666.0	1282.0	1427.0	752.0	1641.0	1643.0	3770.0	1014.0	4027.0	4282.0	748.0	5838.0	6896.0	5937.0	4041.0	5093.0	304.0	460.0	446.0	2717.0	89774.6	1246157.0	1661120.17007
IXI584-Guys-1129	1382.0	872.0	2170.0	1392.0	544.0	4423.0	5112.0	3861.0	1210.0	5614.0	3336.0	3430.0	2331.0	3971.0	801.0	1625.0	1699.0	849.0	1779.0	1545.0	4628.0	1438.0	5405.0	4790.0	842.0	5549.0	8661.0	6425.0	5047.0	5022.0	271.0	644.0	481.0	2885.0	100021.0	1420923.0	1879367.10363
IXI585-Guys-1130	1072.0	489.0	2553.0	1350.0	504.0	3231.0	4189.0	3864.0	1376.0	4336.0	2427.0	3135.0	1655.0	3641.0	722.0	1497.0	1517.0	690.0	1176.0	1234.0	4256.0	1166.0	4516.0	4261.0	710.0	5852.0	6549.0	6159.0	3561.0	4087.0	263.0	443.0	352.0	2187.0	84923.1	1185176.0	1605690.04392
IXI586-HH-2451	1638.0	577.0	2101.0	2083.0	581.0	4162.0	5211.0	4171.0	1240.0	6249.0	2930.0	3397.0	2129.0	3884.0	734.0	1559.0	1817.0	784.0	2051.0	1710.0	4416.0	1113.0	4563.0	5396.0	990.0	7246.0	8201.0	6210.0	5865.0	4082.0	248.0	527.0	594.0	2740.0	101187.0	1372009.0	1919385.48935
IXI587-Guys-1128	1421.0	717.0	2417.0	1616.0	583.0	3954.0	4755.0	4480.0	1342.0	5494.0	3502.0	3567.0	2217.0	3499.0	809.0	1294.0	1895.0	900.0	1574.0	1230.0	4199.0	1439.0	5703.0	4518.0	926.0	6657.0	8268.0	5892.0	4737.0	5676.0	235.0	483.0	505.0	2656.0	99148.2	1413775.0	1931501.31218
IXI588-IOP-1158	952.0	395.0	1836.0	1488.0	440.0	3325.0	4115.0	2905.0	839.0	5219.0	2041.0	2824.0	1820.0	3089.0	566.0	1281.0	1759.0	647.0	1351.0	1261.0	3863.0	821.0	4376.0	2791.0	660.0	3977.0	6938.0	4312.0	3704.0	3130.0	219.0	476.0	442.0	2073.0	75864.8	1079121.0	1408374.5097
IXI589-Guys-1080	1196.0	903.0	2933.0	1654.0	531.0	3276.0	5449.0	3489.0	925.0	5867.0	2822.0	3227.0	2052.0	3156.0	658.0	1488.0	1773.0	801.0	1200.0	1258.0	4351.0	1360.0	5466.0	4177.0	1115.0	6002.0	8277.0	5631.0	4586.0	4107.0	290.0	420.0	647.0	2383.0	93411.6	1275694.0	1726017.69633
IXI591-Guys-1084	816.0	547.0	2181.0	1408.0	513.0	2911.0	3146.0	2675.0	838.0	4583.0	2218.0	2326.0	1743.0	2585.0	706.0	1194.0	1139.0	598.0	1026.0	1222.0	3504.0	1009.0	4708.0	2856.0	873.0	4916.0	6144.0	4345.0	3864.0	3109.0	230.0	447.0	391.0	2047.0	72788.4	989557.0	1348702.15089
IXI592-Guys-1085	809.0	624.0	2218.0	1640.0	474.0	3185.0	4379.0	3272.0	962.0	5557.0	2891.0	3003.0	1840.0	3214.0	646.0	1448.0	1357.0	837.0	1254.0	1372.0	4979.0	1004.0	5092.0	4468.0	885.0	6487.0	8187.0	6036.0	3600.0	3522.0	258.0	500.0	404.0	2377.0	88765.1	1269868.0	1775361.72885
IXI593-Guys-1109	862.0	530.0	2037.0	1289.0	535.0	2929.0	3952.0	3047.0	819.0	4568.0	2347.0	2661.0	1805.0	2526.0	569.0	1146.0	1484.0	503.0	1141.0	1013.0	3504.0	895.0	4226.0	3124.0	681.0	4812.0	5576.0	4643.0	3367.0	3183.0	261.0	484.0	411.0	2092.0	73017.2	973980.0	1342172.04389
IXI594-Guys-1089	1130.0	692.0	2359.0	1483.0	380.0	3234.0	4384.0	3448.0	856.0	4201.0	2703.0	2451.0	1902.0	3012.0	649.0	1340.0	1523.0	633.0	1361.0	1434.0	3744.0	1238.0	4459.0	3441.0	786.0	5590.0	6536.0	5477.0	3727.0	3806.0	272.0	541.0	413.0	2393.0	81598.5	1046326.0	1486182.47933
IXI595-IOP-1159	1167.0	360.0	2062.0	1837.0	311.0	2695.0	3807.0	2604.0	789.0	5046.0	2112.0	2862.0	1821.0	2783.0	603.0	1316.0	1281.0	735.0	1236.0	1165.0	3468.0	650.0	4621.0	3708.0	507.0	5256.0	7255.0	5430.0	3901.0	4142.0	240.0	382.0	442.0	2208.0	78797.4	1131448.0	1464918.95801
IXI596-IOP-1160	1139.0	560.0	1995.0	1370.0	363.0	3246.0	4646.0	3194.0	822.0	4887.0	2128.0	2964.0	1867.0	3583.0	564.0	1355.0	1391.0	580.0	1064.0	1025.0	3909.0	846.0	4650.0	3560.0	779.0	4580.0	7502.0	5139.0	3710.0	3697.0	253.0	438.0	382.0	2253.0	80424.5	1146207.0	1446709.77046
IXI597-IOP-1161	829.0	386.0	1684.0	1080.0	368.0	2586.0	3356.0	2409.0	646.0	3652.0	1835.0	2392.0	1467.0	2242.0	620.0	1231.0	1191.0	462.0	834.0	1002.0	3165.0	746.0	3992.0	2420.0	485.0	4222.0	5665.0	4521.0	3521.0	2558.0	210.0	321.0	438.0	1829.0	64345.9	907198.0	1224862.69313
IXI598-HH-2606	884.0	577.0	1944.0	1102.0	357.0	3168.0	3595.0	2620.0	770.0	4748.0	2405.0	2414.0	1658.0	2876.0	647.0	1348.0	1352.0	649.0	1084.0	1087.0	3339.0	875.0	4317.0	3221.0	616.0	5119.0	6283.0	4504.0	4114.0	2918.0	247.0	443.0	496.0	2123.0	73881.2	1039325.0	1469564.44582
IXI599-HH-2659	954.0	721.0	1815.0	2149.0	466.0	4136.0	4031.0	3472.0	1014.0	6607.0	3049.0	3553.0	2429.0	3111.0	781.0	1445.0	1573.0	836.0	1418.0	1921.0	4208.0	1213.0	4813.0	4810.0	956.0	6493.0	8398.0	6323.0	4220.0	4672.0	276.0	465.0	629.0	2617.0	95567.8	1326709.0	1828927.76803
IXI600-HH-2660	947.0	656.0	2666.0	1713.0	561.0	3510.0	4673.0	3342.0	1143.0	5540.0	2613.0	3583.0	2071.0	3750.0	693.0	1386.0	1665.0	693.0	1288.0	1858.0	4723.0	1296.0	4797.0	3724.0	972.0	6014.0	7799.0	5662.0	3958.0	4286.0	260.0	489.0	381.0	2358.0	91056.6	1216783.0	1647606.71339
IXI601-HH-2700	745.0	301.0	1787.0	1604.0	608.0	2830.0	3650.0	3009.0	843.0	4998.0	2654.0	3389.0	1515.0	2543.0	664.0	1228.0	1819.0	778.0	1320.0	1538.0	3793.0	1082.0	4489.0	3622.0	795.0	5282.0	6268.0	5466.0	3682.0	3714.0	252.0	494.0	445.0	2476.0	79619.0	1083088.0	1552314.33512
IXI603-HH-2701	1015.0	722.0	2058.0	1642.0	464.0	2776.0	3887.0	2986.0	1026.0	5349.0	2782.0	2863.0	2227.0	2616.0	616.0	1318.0	1550.0	751.0	1232.0	1303.0	4611.0	1073.0	4576.0	3962.0	925.0	6241.0	7276.0	4879.0	4104.0	4205.0	211.0	471.0	404.0	2552.0	84665.9	1109229.0	1626735.40532
IXI605-HH-2598	852.0	402.0	2375.0	1477.0	400.0	2694.0	3828.0	2653.0	747.0	4051.0	2542.0	2440.0	1658.0	2352.0	550.0	1232.0	1198.0	568.0	929.0	1154.0	3554.0	885.0	4303.0	3545.0	691.0	4469.0	6530.0	4642.0	3254.0	3080.0	181.0	332.0	434.0	2468.0	72458.3	933813.0	1364303.73793
IXI606-HH-2601	1025.0	756.0	2011.0	1484.0	338.0	2715.0	3285.0	3184.0	938.0	4119.0	2338.0	2120.0	1578.0	2673.0	654.0	1291.0	1591.0	557.0	1355.0	1114.0	3835.0	1237.0	4580.0	3083.0	776.0	5080.0	6359.0	4877.0	3606.0	4349.0	240.0	364.0	408.0	2495.0	76408.8	1076871.0	1560785.09801
IXI607-Guys-1097	961.0	436.0	1868.0	1306.0	371.0	2888.0	3864.0	2938.0	806.0	4786.0	2455.0	2468.0	1875.0	3127.0	604.0	1192.0	1179.0	689.0	1067.0	1082.0	3782.0	990.0	4126.0	3269.0	514.0	4957.0	6335.0	4963.0	3650.0	4986.0	233.0	461.0	457.0	2342.0	77012.8	1040441.0	1683533.2762
IXI608-HH-2599	802.0	478.0	1639.0	1588.0	597.0	2958.0	4188.0	3569.0	908.0	4585.0	2777.0	3359.0	1522.0	3289.0	711.0	1378.0	1627.0	782.0	1468.0	1609.0	4094.0	1118.0	4780.0	4175.0	825.0	5312.0	7008.0	5338.0	3940.0	3874.0	223.0	503.0	503.0	2772.0	84295.6	1199662.0	1769771.98978
IXI609-HH-2600	925.0	739.0	2476.0	1476.0	437.0	2830.0	3711.0	3253.0	1145.0	4701.0	2800.0	3183.0	2070.0	3051.0	613.0	1188.0	1426.0	778.0	1470.0	1366.0	4060.0	1580.0	4854.0	3713.0	790.0	5594.0	7767.0	5309.0	4562.0	5776.0	264.0	549.0	491.0	2388.0	87332.4	1146016.0	1663847.84549
IXI610-HH-2649	892.0	549.0	2420.0	1287.0	441.0	2873.0	3186.0	2781.0	1017.0	3980.0	2517.0	2508.0	1863.0	2569.0	556.0	1310.0	1522.0	579.0	1314.0	1076.0	4211.0	964.0	4494.0	3808.0	749.0	5092.0	6810.0	5294.0	3447.0	4118.0	230.0	425.0	339.0	2133.0	77342.3	1128273.0	1571506.75347
IXI611-HH-2650	1076.0	422.0	2461.0	1526.0	487.0	3480.0	5761.0	4029.0	1016.0	6190.0	3001.0	3428.0	2018.0	3780.0	826.0	1419.0	2583.0	805.0	1728.0	1716.0	5275.0	1169.0	5339.0	4623.0	657.0	7225.0	8244.0	6701.0	4786.0	5300.0	322.0	417.0	605.0	2361.0	100751.0	1378229.0	1819751.04559
IXI612-HH-2688	996.0	549.0	2185.0	1440.0	446.0	2950.0	3938.0	3185.0	943.0	5399.0	2385.0	3001.0	1958.0	2851.0	604.0	1143.0	1852.0	668.0	1368.0	1262.0	3996.0	1168.0	4820.0	3755.0	804.0	5293.0	6794.0	5296.0	3765.0	3466.0	252.0	368.0	445.0	2292.0	81631.4	1125645.0	1594068.48845
IXI613-HH-2734	1933.0	709.0	2321.0	1369.0	455.0	3565.0	6476.0	4159.0	1168.0	5121.0	2850.0	3117.0	2071.0	4567.0	801.0	1427.0	1831.0	815.0	1497.0	1360.0	4068.0	1391.0	4357.0	4436.0	830.0	7845.0	8796.0	5930.0	4493.0	5203.0	305.0	510.0	434.0	2815.0	99012.6	1312000.0	1734322.60772
IXI614-HH-2735	960.0	913.0	2688.0	1666.0	623.0	3257.0	4558.0	3483.0	1013.0	5495.0	2854.0	3368.0	2036.0	3779.0	689.0	1306.0	1583.0	772.0	1369.0	1610.0	4478.0	1351.0	5117.0	4005.0	948.0	6247.0	7961.0	5523.0	4757.0	4859.0	251.0	569.0	545.0	2794.0	93414.6	1321958.0	1778537.45846
IXI616-Guys-1092	1010.0	563.0	1688.0	1596.0	363.0	3172.0	4685.0	2835.0	931.0	5350.0	2713.0	3298.0	1824.0	2715.0	696.0	1063.0	1549.0	711.0	1259.0	1629.0	4042.0	1106.0	4283.0	3264.0	898.0	4811.0	7144.0	4581.0	4221.0	3772.0	184.0	466.0	425.0	2301.0	81145.3	1087572.0	1509068.37174
IXI617-Guys-1090	1114.0	488.0	2303.0	1739.0	530.0	3583.0	4739.0	3684.0	1109.0	5249.0	2813.0	3474.0	2125.0	3727.0	692.0	1336.0	2217.0	673.0	1498.0	1777.0	4126.0	1202.0	4769.0	4318.0	825.0	6159.0	8519.0	6280.0	4119.0	4456.0	257.0	515.0	406.0	2481.0	93280.5	1279261.0	1734728.36888
IXI618-Guys-1091	967.0	538.0	2433.0	1334.0	472.0	3038.0	3780.0	3227.0	774.0	4521.0	2607.0	2533.0	1979.0	3240.0	582.0	1425.0	1487.0	683.0	1490.0	1226.0	4006.0	1285.0	4549.0	3184.0	999.0	5786.0	7961.0	4862.0	3870.0	3822.0	234.0	529.0	366.0	2268.0	82037.1	1150363.0	1542037.7367
IXI619-Guys-1099	1151.0	639.0	2901.0	1858.0	419.0	3925.0	5228.0	4048.0	919.0	5770.0	2980.0	2843.0	1709.0	3703.0	685.0	1340.0	1448.0	858.0	1663.0	1437.0	4368.0	1255.0	4675.0	3841.0	1075.0	6896.0	8654.0	5603.0	4942.0	4807.0	219.0	414.0	473.0	2412.0	95150.8	1333502.0	1840495.08484
IXI621-Guys-1100	863.0	550.0	2337.0	1454.0	392.0	2795.0	4679.0	3981.0	1048.0	4180.0	2261.0	3526.0	2023.0	3412.0	709.0	1199.0	1757.0	737.0	1482.0	1685.0	3619.0	1393.0	4248.0	3633.0	690.0	5138.0	6612.0	5192.0	3748.0	3954.0	233.0	512.0	382.0	2163.0	82583.9	1072334.0	1406359.03193
IXI622-Guys-1102	931.0	654.0	2520.0	1789.0	605.0	3137.0	4795.0	3430.0	891.0	6103.0	2741.0	3036.0	2015.0	2758.0	701.0	1730.0	2343.0	732.0	1715.0	1655.0	4478.0	1132.0	4837.0	4718.0	719.0	6139.0	7936.0	6277.0	3867.0	4082.0	316.0	534.0	460.0	3115.0	92831.5	1263877.0	1819596.85093
IXI623-Guys-1076	1345.0	931.0	2460.0	1337.0	711.0	3721.0	5978.0	4852.0	1222.0	6104.0	3070.0	3625.0	2288.0	4035.0	807.0	1713.0	1783.0	816.0	1561.0	1188.0	5341.0	1247.0	5479.0	4731.0	1070.0	6965.0	7093.0	5871.0	4099.0	4398.0	332.0	678.0	390.0	2040.0	99235.6	1411209.0	1922815.51944
IXI625-Guys-1098	1032.0	819.0	2426.0	1722.0	361.0	3313.0	3968.0	3292.0	1117.0	5098.0	2700.0	2508.0	1930.0	2817.0	737.0	1288.0	1765.0	775.0	1541.0	1078.0	4115.0	1385.0	4900.0	3842.0	747.0	5788.0	7106.0	5344.0	3965.0	4645.0	264.0	471.0	460.0	2511.0	85820.2	1219635.0	1664707.50864
IXI626-Guys-1094	1275.0	525.0	2417.0	1352.0	600.0	3437.0	5127.0	4280.0	1074.0	4617.0	2756.0	2556.0	1792.0	3906.0	716.0	1336.0	1429.0	671.0	1224.0	1320.0	4288.0	1213.0	5269.0	3843.0	1054.0	5913.0	7793.0	5314.0	4406.0	4394.0	246.0	558.0	496.0	3006.0	90136.6	1191144.0	1733915.38058
IXI627-Guys-1103	906.0	594.0	1830.0	1308.0	437.0	3192.0	4350.0	3214.0	796.0	4426.0	2227.0	2403.0	1691.0	2986.0	528.0	1288.0	1101.0	541.0	932.0	1170.0	3657.0	886.0	4627.0	2737.0	749.0	4022.0	6053.0	3458.0	3204.0	3241.0	215.0	449.0	319.0	2256.0	71792.1	984166.0	1452935.99257
IXI629-Guys-1095	1044.0	697.0	2303.0	1457.0	347.0	3045.0	3985.0	3372.0	956.0	5364.0	2485.0	3259.0	1885.0	3415.0	788.0	1387.0	1829.0	605.0	1406.0	1239.0	4078.0	1191.0	4581.0	3757.0	930.0	5600.0	6993.0	5438.0	4140.0	3763.0	264.0	470.0	490.0	2392.0	84856.0	1141925.0	1619172.25878
IXI630-Guys-1108	1030.0	612.0	2199.0	1479.0	529.0	3394.0	4829.0	3579.0	930.0	4769.0	2723.0	3207.0	2100.0	3293.0	740.0	1617.0	1858.0	756.0	1450.0	1232.0	4383.0	1327.0	5360.0	3660.0	696.0	5941.0	7528.0	6578.0	3655.0	3189.0	319.0	503.0	436.0	2363.0	88246.9	1155117.0	1569107.11719
IXI631-HH-2651	826.0	473.0	2134.0	1358.0	530.0	2607.0	3816.0	3302.0	850.0	4645.0	2526.0	2701.0	1495.0	3219.0	597.0	1227.0	1358.0	599.0	1007.0	1385.0	3829.0	1088.0	4778.0	2836.0	706.0	5291.0	7368.0	4803.0	3280.0	4161.0	237.0	428.0	392.0	2412.0	78259.8	1066826.0	1548265.07166
IXI632-HH-2652	714.0	532.0	1901.0	1183.0	338.0	2256.0	3952.0	2346.0	824.0	4873.0	2120.0	2628.0	1792.0	2404.0	525.0	1009.0	1549.0	568.0	1307.0	1108.0	3634.0	982.0	4031.0	3072.0	761.0	5211.0	6072.0	4922.0	3389.0	3505.0	229.0	351.0	486.0	2413.0	72935.3	1030563.0	1494273.7353
IXI633-HH-2689	1018.0	757.0	2683.0	1748.0	599.0	3614.0	4847.0	3760.0	1088.0	5521.0	2721.0	3541.0	2064.0	2956.0	638.0	1263.0	1636.0	780.0	1299.0	1731.0	5522.0	1528.0	5793.0	3893.0	766.0	6981.0	8591.0	5649.0	3884.0	4133.0	258.0	582.0	489.0	2714.0	95028.5	1336345.0	1698987.79288
IXI634-HH-2690	918.0	671.0	2546.0	1485.0	343.0	3310.0	4206.0	3065.0	966.0	5243.0	2458.0	3491.0	2000.0	3112.0	528.0	1283.0	1458.0	760.0	1451.0	1492.0	4142.0	1491.0	4864.0	3588.0	754.0	6486.0	8077.0	6469.0	4728.0	4567.0	239.0	423.0	498.0	2721.0	89830.4	1176251.0	1696451.91807
IXI635-HH-2691	1219.0	364.0	2635.0	1318.0	478.0	3232.0	5379.0	3833.0	888.0	5305.0	3082.0	3169.0	2084.0	3906.0	667.0	1395.0	1526.0	727.0	1395.0	1259.0	4834.0	1212.0	5110.0	3731.0	932.0	6004.0	8976.0	5271.0	4061.0	4634.0	295.0	526.0	438.0	2686.0	92564.1	1335484.0	1881340.30466
